"Comparitive Crime Statement 17 for the Years 2024, 2025, and 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA STATE,2024,,,,,,,,,,,,,2025,,,,,,,,,,,,,2026 As on 31/01/2026,,,,,,,,,,,,
Head Name,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB
C.C.Notes,30,0,0,30,0,0,0,0,17,4,9,0,0,30,0,1,29,0,0,0,0,13,13,3,0,0,2,0,0,2,0,0,0,0,0,2,0,0,
Sub Total - PART-I,41375,3323,531,37521,0,626,551,2079,14421,2520,16956,271,97,38034,1413,240,36381,0,209,90,773,9756,17003,8414,94,42,3136,1,5,3130,0,0,0,0,13,3117,0,0,
PART-II (IPC/BNS Cases),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"304(A),IPC/ 106 BNS (Including Deaths due to
Rashness/Negligence (Sec 304(A)IPC/106
BNS)",12028,123,16,11889,0,498,471,11,8522,54,923,19,1391,11833,60,16,11757,0,157,42,1,7075,3263,387,10,822,1046,0,0,1046,0,0,0,0,4,1042,0,0,
"279,337,338IPC/281,125(a),125(b)BNS",31410,219,14,31177,0,18566,424,318,10364,50,1276,103,76,31647,137,18,31492,0,9205,72,70,14947,6341,791,35,31,2865,0,0,2865,0,1,0,0,31,2833,0,0,
Rioting,3471,352,4,3115,0,20,238,38,2698,83,31,5,2,3399,204,2,3193,0,5,29,7,1862,1276,8,6,0,319,0,0,319,0,0,0,0,0,319,0,0,
Hurts,17139,1318,31,15790,0,175,1545,377,13049,233,309,76,26,16703,737,20,15946,1,36,201,116,10691,4738,138,22,4,1437,0,0,1437,0,0,0,0,23,1414,0,0,
AcidAttack (326(a)IPC/124(1) BNS),8,1,0,7,0,0,0,0,7,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kidnapping,3953,3540,38,375,0,1,23,1,214,111,18,7,0,4139,3164,28,947,0,0,4,0,134,794,6,7,1,453,28,1,424,0,0,0,0,1,423,0,0,
304(B) IPC/80 BNS,112,0,2,110,0,0,6,0,103,1,0,0,0,114,2,1,111,0,0,0,0,88,22,0,0,1,11,0,0,11,0,0,0,0,0,11,0,0,
498 (A) IPC/85 BNS,2896,266,59,2571,0,8,282,8,2161,65,1,30,16,2781,169,24,2588,0,1,36,3,1730,809,0,7,2,256,1,0,255,0,0,0,0,1,254,0,0,
Molestation (354 IPC/74 BNS),6334,710,33,5591,1,25,407,43,4827,172,73,34,10,5860,437,17,5406,0,3,28,7,3390,1943,21,11,3,483,0,2,481,0,0,0,0,2,479,0,0,
Rape,719,54,54,611,0,3,51,0,504,31,1,20,1,672,35,33,604,0,1,6,1,433,150,1,12,0,45,0,0,45,0,0,0,0,0,45,0,0,
"Sexual Intercourse by employing deceitful
means",12,1,0,11,0,0,0,0,6,4,0,1,0,250,14,9,227,0,0,0,0,99,119,0,9,0,42,0,0,42,0,0,0,0,0,42,0,0,
353 IPC/132 BNS,976,36,3,937,0,13,18,1,814,57,17,12,5,1164,24,6,1134,0,8,1,2,668,442,6,5,2,77,0,0,77,0,0,0,0,0,77,0,0,
Other IPC/BNS,16469,1731,110,14628,0,5113,342,288,7100,865,764,104,52,22052,983,76,20993,0,6146,69,113,8653,5594,356,41,21,1615,2,1,1612,0,53,0,3,145,1411,0,0,
Sub Total - PART-II,95431,8347,361,86723,1,24421,3800,1085,50292,1724,3413,409,1579,100503,5965,248,94290,1,15562,488,320,49690,25466,1714,162,887,8641,31,4,8606,0,54,0,3,207,8342,0,0,
