"Comparitive Crime Statement 17 for the Years 2021, 2022, and 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA STATE,2021,,,,,,,,,,,,,2022,,,,,,,,,,,,,2023 As on 30/09/2023,,,,,,,,,,,,
Head Name,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB
"279,337,338 IPC",25196,199,18,24979,0,15247,312,276,8136,29,835,58,86,28906,219,20,28667,0,13788,214,291,12694,556,999,64,61,23770,61,11,23698,0,4107,21,82,9879,9293,302,5,
Rioting,3972,361,5,3606,2,14,444,71,2999,38,25,12,3,3928,352,9,3567,0,11,144,45,2893,438,30,4,2,2935,93,3,2839,0,0,6,6,1007,1817,3,0,
Hurts,13334,682,16,12637,1,107,1888,455,9885,40,190,37,35,15357,803,21,14533,0,58,854,330,12428,627,187,26,23,13087,361,18,12708,0,12,45,65,6252,6265,61,5,
Acid Attack (326(a)),2,1,0,1,0,0,0,0,0,0,1,0,0,7,1,0,6,0,0,0,0,6,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,
Kidnapping,2766,2408,39,319,1,3,29,1,179,71,34,1,1,3252,2773,39,440,0,0,16,1,195,200,21,3,2,2810,1563,18,1229,0,0,1,0,67,1157,3,1,
304(B) IPC,157,5,0,152,0,0,17,0,134,0,0,0,1,161,14,1,146,0,0,2,0,137,7,0,0,0,119,3,1,115,0,0,0,0,55,60,0,0,
498 (A) IPC,2279,216,61,2002,0,5,298,19,1630,24,0,16,10,2781,218,57,2506,0,5,121,12,2154,202,0,7,5,2284,83,34,2167,0,0,5,0,845,1315,0,2,
354 IPC Molestation,4914,412,26,4477,0,16,471,41,3865,41,22,10,11,5867,507,24,5336,1,7,211,18,4663,389,32,10,6,4817,160,15,4642,0,0,6,8,1814,2799,11,3,
Rape,557,27,29,501,0,1,52,0,428,3,4,11,2,538,41,30,467,0,0,13,0,411,38,0,5,0,439,12,23,404,0,0,0,0,201,201,0,2,
353 IPC,1111,49,3,1059,0,24,46,1,924,26,32,5,1,992,40,0,952,0,11,6,1,799,125,5,3,2,730,9,2,719,0,4,0,0,297,414,1,3,
Other IPC,15772,1278,53,14441,0,5329,441,378,7241,347,552,96,57,14132,1273,78,12782,0,4345,137,301,5953,1405,561,51,29,17420,489,43,16888,0,4669,11,119,5816,6126,137,6,
Sub Total - PART-II,79930,5736,268,73928,6,21141,4656,1256,42087,636,2550,260,1342,87237,6320,298,80620,3,18485,1912,1011,50763,4336,2767,183,1161,77098,2865,190,74043,0,8828,103,280,30005,33725,713,31,
